[2020-04-18T01:40:56.563Z] | info | EstadoSituacion (EstadoOrigenX) is not associated to EAFTA_PERMISO_ESTADO!
[18-04-2020 21:40:21] | info | Executing (default): SELECT "EAFTA_PERMISO_ESTADO"."ID_USUARIO" "usuario", "EAFTA_PERMISO_ESTADO"."ID_ESTADO_ORIGEN" "estadoOrigenId", "EAFTA_PERMISO_ESTADO"."ID_ESTADO_DESTINO" "estadoDestinoId", "EstadoOrigen"."ID_ESTADO_SITUACION" "EstadoOrigen.id", "EstadoOrigen"."DESCRIPCION" "EstadoOrigen.descripcion", "EstadoOrigen"."GESTION" "EstadoOrigen.gestion", "EstadoOrigen"."ESTADO" "EstadoOrigen.estado", "EstadoDestino"."ID_ESTADO_SITUACION" "EstadoDestino.id", "EstadoDestino"."DESCRIPCION" "EstadoDestino.descripcion", "EstadoDestino"."GESTION" "EstadoDestino.gestion", "EstadoDestino"."ESTADO" "EstadoDestino.estado" FROM "EAFTA_PERMISO_ESTADO" "EAFTA_PERMISO_ESTADO" LEFT OUTER JOIN "EAFTA_ESTADO_SITUACION" "EstadoOrigen" ON "EAFTA_PERMISO_ESTADO"."ID_ESTADO_ORIGEN" = "EstadoOrigen"."ID_ESTADO_SITUACION" LEFT OUTER JOIN "EAFTA_ESTADO_SITUACION" "EstadoDestino" ON "EAFTA_PERMISO_ESTADO"."ID_ESTADO_DESTINO" = "EstadoDestino"."ID_ESTADO_SITUACION" WHERE ("EAFTA_PERMISO_ESTADO"."ID_USUARIO" = 'MRODRIGUEZ' AND "EAFTA_PERMISO_ESTADO"."ID_ESTADO_ORIGEN" = "EAFTA_PERMISO_ESTADO"."ID_ESTADO_DESTINO")
[18-04-2020 21:40:22] | info | Executing (default): SELECT "Acta"."ACTA_ID" "id", "Acta"."FECHA_ACTA" "fechaActa", "Acta"."NUMERO_ACTA" "numeroActa", "Acta"."COMENTARIOS" "comentarios", "Acta"."ESTADO_INICIAL" "estadoInicialId", "Acta"."ESTADO_FINAL" "estadoFinalId", "Acta"."USUARIO_INGRESA" "usuarioIngresa", "Acta"."USUARIO_SUPERVISA" "usuarioSupervisa", "Acta"."USUARIO_APRUEBA" "usuarioAprueba", "Acta"."FECHA_INGRESA" "fechaIngresa", "Acta"."FECHA_APRUEBA" "fechaAprueba", "Acta"."ESTADO" "estado", "Acta"."NUMERO_ACTIVOS" "numeroActivos", "Acta"."TOTAL_VALOR" "totalValor", "EstadoInicial"."ID_ESTADO_SITUACION" "EstadoInicial.id", "EstadoInicial"."DESCRIPCION" "EstadoInicial.descripcion", "EstadoInicial"."GESTION" "EstadoInicial.gestion", "EstadoInicial"."ESTADO" "EstadoInicial.estado", "EstadoFinal"."ID_ESTADO_SITUACION" "EstadoFinal.id", "EstadoFinal"."DESCRIPCION" "EstadoFinal.descripcion", "EstadoFinal"."GESTION" "EstadoFinal.gestion", "EstadoFinal"."ESTADO" "EstadoFinal.estado" FROM "EAFTA_ACTA" "Acta" LEFT OUTER JOIN "EAFTA_ESTADO_SITUACION" "EstadoInicial" ON "Acta"."ESTADO_INICIAL" = "EstadoInicial"."ID_ESTADO_SITUACION" LEFT OUTER JOIN "EAFTA_ESTADO_SITUACION" "EstadoFinal" ON "Acta"."ESTADO_FINAL" = "EstadoFinal"."ID_ESTADO_SITUACION" WHERE "Acta"."ESTADO_INICIAL" IN (9, 1, 2, 3, 4, 5, 6, 7, 13, 10)
[18-04-2020 21:40:28] | info | Executing (default): SELECT "EAFTA_PERMISO_ESTADO"."ID_USUARIO" "usuario", "EAFTA_PERMISO_ESTADO"."ID_ESTADO_ORIGEN" "estadoOrigenId", "EAFTA_PERMISO_ESTADO"."ID_ESTADO_DESTINO" "estadoDestinoId", "EstadoOrigen"."ID_ESTADO_SITUACION" "EstadoOrigen.id", "EstadoOrigen"."DESCRIPCION" "EstadoOrigen.descripcion", "EstadoOrigen"."GESTION" "EstadoOrigen.gestion", "EstadoOrigen"."ESTADO" "EstadoOrigen.estado", "EstadoDestino"."ID_ESTADO_SITUACION" "EstadoDestino.id", "EstadoDestino"."DESCRIPCION" "EstadoDestino.descripcion", "EstadoDestino"."GESTION" "EstadoDestino.gestion", "EstadoDestino"."ESTADO" "EstadoDestino.estado" FROM "EAFTA_PERMISO_ESTADO" "EAFTA_PERMISO_ESTADO" LEFT OUTER JOIN "EAFTA_ESTADO_SITUACION" "EstadoOrigen" ON "EAFTA_PERMISO_ESTADO"."ID_ESTADO_ORIGEN" = "EstadoOrigen"."ID_ESTADO_SITUACION" LEFT OUTER JOIN "EAFTA_ESTADO_SITUACION" "EstadoDestino" ON "EAFTA_PERMISO_ESTADO"."ID_ESTADO_DESTINO" = "EstadoDestino"."ID_ESTADO_SITUACION" WHERE ("EAFTA_PERMISO_ESTADO"."ID_USUARIO" = 'MRODRIGUEZ' AND "EAFTA_PERMISO_ESTADO"."ID_ESTADO_ORIGEN" = "EAFTA_PERMISO_ESTADO"."ID_ESTADO_DESTINO")
[18-04-2020 21:40:28] | info | Executing (default): SELECT "Acta"."ACTA_ID" "id", "Acta"."FECHA_ACTA" "fechaActa", "Acta"."NUMERO_ACTA" "numeroActa", "Acta"."COMENTARIOS" "comentarios", "Acta"."ESTADO_INICIAL" "estadoInicialId", "Acta"."ESTADO_FINAL" "estadoFinalId", "Acta"."USUARIO_INGRESA" "usuarioIngresa", "Acta"."USUARIO_SUPERVISA" "usuarioSupervisa", "Acta"."USUARIO_APRUEBA" "usuarioAprueba", "Acta"."FECHA_INGRESA" "fechaIngresa", "Acta"."FECHA_APRUEBA" "fechaAprueba", "Acta"."ESTADO" "estado", "Acta"."NUMERO_ACTIVOS" "numeroActivos", "Acta"."TOTAL_VALOR" "totalValor", "EstadoInicial"."ID_ESTADO_SITUACION" "EstadoInicial.id", "EstadoInicial"."DESCRIPCION" "EstadoInicial.descripcion", "EstadoFinal"."ID_ESTADO_SITUACION" "EstadoFinal.id", "EstadoFinal"."DESCRIPCION" "EstadoFinal.descripcion", "Detalle"."ACTADET_ID" "Detalle.id", "Detalle"."ACTA_ID" "Detalle.actaId", "Detalle"."ACTIVO_ID" "Detalle.activoId", "Detalle"."CODIGO" "Detalle.codigo", "Detalle"."CODIGO_CONCESIONARIA" "Detalle.codigoConcesionaria", "Detalle"."USUARIO_INGRESA" "Detalle.usuarioIngresa", "Detalle"."FECHA_INGRESO" "Detalle.fechaIngreso", "Detalle"."ESTADO" "Detalle.estado", "Detalle"."FECHA_ULT_CAMBIO" "Detalle.fechaUltCambio", "Detalle"."VALOR_COMPRA_IVA" "Detalle.valorCompraIva", "Detalle.Activo"."ID_ACTIVO" "Detalle.Activo.id", "Detalle.Activo"."DESCRIPCION" "Detalle.Activo.descripcion", "Detalle.Activo"."CODIGO_ECAPAG" "Detalle.Activo.codEcapag", "Detalle.Activo"."CODIGO_CONCESIONARIA" "Detalle.Activo.codConces", "Detalle.Activo"."CODIGO_ACTIVO_CONTROL" "Detalle.Activo.codActControl", "Detalle.Activo"."TIPO_ACTIVO" "Detalle.Activo.tipoActivo", "Detalle.Activo"."CLASE_ACTIVO" "Detalle.Activo.claseActivo" FROM "EAFTA_ACTA" "Acta" LEFT OUTER JOIN "EAFTA_ESTADO_SITUACION" "EstadoInicial" ON "Acta"."ESTADO_INICIAL" = "EstadoInicial"."ID_ESTADO_SITUACION" LEFT OUTER JOIN "EAFTA_ESTADO_SITUACION" "EstadoFinal" ON "Acta"."ESTADO_FINAL" = "EstadoFinal"."ID_ESTADO_SITUACION" LEFT OUTER JOIN "EAFTA_ACTA_DETALLE" "Detalle" ON "Acta"."ACTA_ID" = "Detalle"."ACTA_ID" LEFT OUTER JOIN "VW_ACTIVO_GENERAL" "Detalle.Activo" ON "Detalle"."ACTIVO_ID" = "Detalle.Activo"."ID_ACTIVO" WHERE "Acta"."ACTA_ID" = '99'
[18-04-2020 21:40:34] | info | Executing (default): begin EAFPK_ACTA_CAMBIOESTADO.EAFPR_VALIDA_ACTA(99); end;
[18-04-2020 21:40:34] | info | Executing (default): SELECT "Acta"."ACTA_ID" "id", "Acta"."FECHA_ACTA" "fechaActa", "Acta"."NUMERO_ACTA" "numeroActa", "Acta"."COMENTARIOS" "comentarios", "Acta"."ESTADO_INICIAL" "estadoInicialId", "Acta"."ESTADO_FINAL" "estadoFinalId", "Acta"."USUARIO_INGRESA" "usuarioIngresa", "Acta"."USUARIO_SUPERVISA" "usuarioSupervisa", "Acta"."USUARIO_APRUEBA" "usuarioAprueba", "Acta"."FECHA_INGRESA" "fechaIngresa", "Acta"."FECHA_APRUEBA" "fechaAprueba", "Acta"."ESTADO" "estado", "Acta"."NUMERO_ACTIVOS" "numeroActivos", "Acta"."TOTAL_VALOR" "totalValor", "EstadoInicial"."ID_ESTADO_SITUACION" "EstadoInicial.id", "EstadoInicial"."DESCRIPCION" "EstadoInicial.descripcion", "EstadoFinal"."ID_ESTADO_SITUACION" "EstadoFinal.id", "EstadoFinal"."DESCRIPCION" "EstadoFinal.descripcion", "Detalle"."ACTADET_ID" "Detalle.id", "Detalle"."ACTA_ID" "Detalle.actaId", "Detalle"."ACTIVO_ID" "Detalle.activoId", "Detalle"."CODIGO" "Detalle.codigo", "Detalle"."CODIGO_CONCESIONARIA" "Detalle.codigoConcesionaria", "Detalle"."USUARIO_INGRESA" "Detalle.usuarioIngresa", "Detalle"."FECHA_INGRESO" "Detalle.fechaIngreso", "Detalle"."ESTADO" "Detalle.estado", "Detalle"."FECHA_ULT_CAMBIO" "Detalle.fechaUltCambio", "Detalle"."VALOR_COMPRA_IVA" "Detalle.valorCompraIva", "Detalle.Activo"."ID_ACTIVO" "Detalle.Activo.id", "Detalle.Activo"."DESCRIPCION" "Detalle.Activo.descripcion", "Detalle.Activo"."CODIGO_ECAPAG" "Detalle.Activo.codEcapag", "Detalle.Activo"."CODIGO_CONCESIONARIA" "Detalle.Activo.codConces", "Detalle.Activo"."CODIGO_ACTIVO_CONTROL" "Detalle.Activo.codActControl", "Detalle.Activo"."TIPO_ACTIVO" "Detalle.Activo.tipoActivo", "Detalle.Activo"."CLASE_ACTIVO" "Detalle.Activo.claseActivo" FROM "EAFTA_ACTA" "Acta" LEFT OUTER JOIN "EAFTA_ESTADO_SITUACION" "EstadoInicial" ON "Acta"."ESTADO_INICIAL" = "EstadoInicial"."ID_ESTADO_SITUACION" LEFT OUTER JOIN "EAFTA_ESTADO_SITUACION" "EstadoFinal" ON "Acta"."ESTADO_FINAL" = "EstadoFinal"."ID_ESTADO_SITUACION" LEFT OUTER JOIN "EAFTA_ACTA_DETALLE" "Detalle" ON "Acta"."ACTA_ID" = "Detalle"."ACTA_ID" LEFT OUTER JOIN "VW_ACTIVO_GENERAL" "Detalle.Activo" ON "Detalle"."ACTIVO_ID" = "Detalle.Activo"."ID_ACTIVO" WHERE "Acta"."ACTA_ID" = '99'
[18-04-2020 21:42:29] | info | Executing (8716b897-590a-456a-8e26-490fe06384a1): START TRANSACTION;
[18-04-2020 21:42:29] | info | Executing (8716b897-590a-456a-8e26-490fe06384a1): SET SESSION TRANSACTION ISOLATION LEVEL REPEATABLE READ;
[18-04-2020 21:42:29] | info | Executing (8716b897-590a-456a-8e26-490fe06384a1): SET autocommit = 1;
[18-04-2020 21:42:29] | info | Executing (8716b897-590a-456a-8e26-490fe06384a1): DELETE FROM "EAFTA_ACTA_DETALLE" WHERE "ACTADET_ID" = 10253
[18-04-2020 21:42:29] | info | Executing (8716b897-590a-456a-8e26-490fe06384a1): DELETE FROM "EAFTA_ACTA_DETALLE" WHERE "ACTADET_ID" = 10251
[18-04-2020 21:42:29] | info | Executing (8716b897-590a-456a-8e26-490fe06384a1): DELETE FROM "EAFTA_ACTA_DETALLE" WHERE "ACTADET_ID" = 10252
[18-04-2020 21:42:29] | info | Executing (8716b897-590a-456a-8e26-490fe06384a1): UPDATE "EAFTA_ACTA" SET "FECHA_ACTA"=TO_TIMESTAMP_TZ('2019-04-15 14:00:00.000 +00:00','YYYY-MM-DD HH24:MI:SS.FF3 TZH:TZM'),"NUMERO_ACTA"='ACTA-2-2020',"COMENTARIOS"='ACTA 2 NG',"ESTADO_INICIAL"=1,"ESTADO_FINAL"=3,"USUARIO_APRUEBA"=NULL,"FECHA_APRUEBA"=NULL,"NUMERO_ACTIVOS"=0,"TOTAL_VALOR"=0,"ESTADO"='I' WHERE "ACTA_ID" = 99
[18-04-2020 21:42:29] | info | Executing (8716b897-590a-456a-8e26-490fe06384a1): COMMIT;
[18-04-2020 21:42:29] | info | Executing (default): SELECT "Acta"."ACTA_ID" "id", "Acta"."FECHA_ACTA" "fechaActa", "Acta"."NUMERO_ACTA" "numeroActa", "Acta"."COMENTARIOS" "comentarios", "Acta"."ESTADO_INICIAL" "estadoInicialId", "Acta"."ESTADO_FINAL" "estadoFinalId", "Acta"."USUARIO_INGRESA" "usuarioIngresa", "Acta"."USUARIO_SUPERVISA" "usuarioSupervisa", "Acta"."USUARIO_APRUEBA" "usuarioAprueba", "Acta"."FECHA_INGRESA" "fechaIngresa", "Acta"."FECHA_APRUEBA" "fechaAprueba", "Acta"."ESTADO" "estado", "Acta"."NUMERO_ACTIVOS" "numeroActivos", "Acta"."TOTAL_VALOR" "totalValor", "EstadoInicial"."ID_ESTADO_SITUACION" "EstadoInicial.id", "EstadoInicial"."DESCRIPCION" "EstadoInicial.descripcion", "EstadoFinal"."ID_ESTADO_SITUACION" "EstadoFinal.id", "EstadoFinal"."DESCRIPCION" "EstadoFinal.descripcion", "Detalle"."ACTADET_ID" "Detalle.id", "Detalle"."ACTA_ID" "Detalle.actaId", "Detalle"."ACTIVO_ID" "Detalle.activoId", "Detalle"."CODIGO" "Detalle.codigo", "Detalle"."CODIGO_CONCESIONARIA" "Detalle.codigoConcesionaria", "Detalle"."USUARIO_INGRESA" "Detalle.usuarioIngresa", "Detalle"."FECHA_INGRESO" "Detalle.fechaIngreso", "Detalle"."ESTADO" "Detalle.estado", "Detalle"."FECHA_ULT_CAMBIO" "Detalle.fechaUltCambio", "Detalle"."VALOR_COMPRA_IVA" "Detalle.valorCompraIva", "Detalle.Activo"."ID_ACTIVO" "Detalle.Activo.id", "Detalle.Activo"."DESCRIPCION" "Detalle.Activo.descripcion", "Detalle.Activo"."CODIGO_ECAPAG" "Detalle.Activo.codEcapag", "Detalle.Activo"."CODIGO_CONCESIONARIA" "Detalle.Activo.codConces", "Detalle.Activo"."CODIGO_ACTIVO_CONTROL" "Detalle.Activo.codActControl", "Detalle.Activo"."TIPO_ACTIVO" "Detalle.Activo.tipoActivo", "Detalle.Activo"."CLASE_ACTIVO" "Detalle.Activo.claseActivo" FROM "EAFTA_ACTA" "Acta" LEFT OUTER JOIN "EAFTA_ESTADO_SITUACION" "EstadoInicial" ON "Acta"."ESTADO_INICIAL" = "EstadoInicial"."ID_ESTADO_SITUACION" LEFT OUTER JOIN "EAFTA_ESTADO_SITUACION" "EstadoFinal" ON "Acta"."ESTADO_FINAL" = "EstadoFinal"."ID_ESTADO_SITUACION" LEFT OUTER JOIN "EAFTA_ACTA_DETALLE" "Detalle" ON "Acta"."ACTA_ID" = "Detalle"."ACTA_ID" LEFT OUTER JOIN "VW_ACTIVO_GENERAL" "Detalle.Activo" ON "Detalle"."ACTIVO_ID" = "Detalle.Activo"."ID_ACTIVO" WHERE "Acta"."ACTA_ID" = '99'
[18-04-2020 21:42:32] | info | Executing (default): SELECT "EAFTA_PERMISO_ESTADO"."ID_USUARIO" "usuario", "EAFTA_PERMISO_ESTADO"."ID_ESTADO_ORIGEN" "estadoOrigenId", "EAFTA_PERMISO_ESTADO"."ID_ESTADO_DESTINO" "estadoDestinoId", "EstadoOrigen"."ID_ESTADO_SITUACION" "EstadoOrigen.id", "EstadoOrigen"."DESCRIPCION" "EstadoOrigen.descripcion", "EstadoOrigen"."GESTION" "EstadoOrigen.gestion", "EstadoOrigen"."ESTADO" "EstadoOrigen.estado", "EstadoDestino"."ID_ESTADO_SITUACION" "EstadoDestino.id", "EstadoDestino"."DESCRIPCION" "EstadoDestino.descripcion", "EstadoDestino"."GESTION" "EstadoDestino.gestion", "EstadoDestino"."ESTADO" "EstadoDestino.estado" FROM "EAFTA_PERMISO_ESTADO" "EAFTA_PERMISO_ESTADO" LEFT OUTER JOIN "EAFTA_ESTADO_SITUACION" "EstadoOrigen" ON "EAFTA_PERMISO_ESTADO"."ID_ESTADO_ORIGEN" = "EstadoOrigen"."ID_ESTADO_SITUACION" LEFT OUTER JOIN "EAFTA_ESTADO_SITUACION" "EstadoDestino" ON "EAFTA_PERMISO_ESTADO"."ID_ESTADO_DESTINO" = "EstadoDestino"."ID_ESTADO_SITUACION" WHERE ("EAFTA_PERMISO_ESTADO"."ID_USUARIO" = 'MRODRIGUEZ' AND "EAFTA_PERMISO_ESTADO"."ID_ESTADO_ORIGEN" = "EAFTA_PERMISO_ESTADO"."ID_ESTADO_DESTINO")
[18-04-2020 21:42:32] | info | Executing (default): SELECT "Acta"."ACTA_ID" "id", "Acta"."FECHA_ACTA" "fechaActa", "Acta"."NUMERO_ACTA" "numeroActa", "Acta"."COMENTARIOS" "comentarios", "Acta"."ESTADO_INICIAL" "estadoInicialId", "Acta"."ESTADO_FINAL" "estadoFinalId", "Acta"."USUARIO_INGRESA" "usuarioIngresa", "Acta"."USUARIO_SUPERVISA" "usuarioSupervisa", "Acta"."USUARIO_APRUEBA" "usuarioAprueba", "Acta"."FECHA_INGRESA" "fechaIngresa", "Acta"."FECHA_APRUEBA" "fechaAprueba", "Acta"."ESTADO" "estado", "Acta"."NUMERO_ACTIVOS" "numeroActivos", "Acta"."TOTAL_VALOR" "totalValor", "EstadoInicial"."ID_ESTADO_SITUACION" "EstadoInicial.id", "EstadoInicial"."DESCRIPCION" "EstadoInicial.descripcion", "EstadoInicial"."GESTION" "EstadoInicial.gestion", "EstadoInicial"."ESTADO" "EstadoInicial.estado", "EstadoFinal"."ID_ESTADO_SITUACION" "EstadoFinal.id", "EstadoFinal"."DESCRIPCION" "EstadoFinal.descripcion", "EstadoFinal"."GESTION" "EstadoFinal.gestion", "EstadoFinal"."ESTADO" "EstadoFinal.estado" FROM "EAFTA_ACTA" "Acta" LEFT OUTER JOIN "EAFTA_ESTADO_SITUACION" "EstadoInicial" ON "Acta"."ESTADO_INICIAL" = "EstadoInicial"."ID_ESTADO_SITUACION" LEFT OUTER JOIN "EAFTA_ESTADO_SITUACION" "EstadoFinal" ON "Acta"."ESTADO_FINAL" = "EstadoFinal"."ID_ESTADO_SITUACION" WHERE "Acta"."ESTADO_INICIAL" IN (9, 1, 2, 3, 4, 5, 6, 7, 13, 10)
[18-04-2020 21:43:22] | info | Executing (default): select usuario_display from vw_empleado where usuario = 'ACARABAJO'
[18-04-2020 21:43:22] | info | Executing (default): select habilitar_opcion, habilitar_rol from esgvw_opcion_usuario where forma = 'actaAprobar' and usuario = 'ACARABAJO'
[18-04-2020 21:43:22] | info | Executing (default): SELECT "EAFTA_PERMISO_ESTADO"."ID_USUARIO" "usuario", "EAFTA_PERMISO_ESTADO"."ID_ESTADO_ORIGEN" "estadoOrigenId", "EAFTA_PERMISO_ESTADO"."ID_ESTADO_DESTINO" "estadoDestinoId", "EstadoOrigen"."ID_ESTADO_SITUACION" "EstadoOrigen.id", "EstadoOrigen"."DESCRIPCION" "EstadoOrigen.descripcion", "EstadoOrigen"."GESTION" "EstadoOrigen.gestion", "EstadoOrigen"."ESTADO" "EstadoOrigen.estado", "EstadoDestino"."ID_ESTADO_SITUACION" "EstadoDestino.id", "EstadoDestino"."DESCRIPCION" "EstadoDestino.descripcion", "EstadoDestino"."GESTION" "EstadoDestino.gestion", "EstadoDestino"."ESTADO" "EstadoDestino.estado" FROM "EAFTA_PERMISO_ESTADO" "EAFTA_PERMISO_ESTADO" LEFT OUTER JOIN "EAFTA_ESTADO_SITUACION" "EstadoOrigen" ON "EAFTA_PERMISO_ESTADO"."ID_ESTADO_ORIGEN" = "EstadoOrigen"."ID_ESTADO_SITUACION" LEFT OUTER JOIN "EAFTA_ESTADO_SITUACION" "EstadoDestino" ON "EAFTA_PERMISO_ESTADO"."ID_ESTADO_DESTINO" = "EstadoDestino"."ID_ESTADO_SITUACION" WHERE ("EAFTA_PERMISO_ESTADO"."ID_USUARIO" = 'ACARABAJO' AND "EAFTA_PERMISO_ESTADO"."ID_ESTADO_ORIGEN" = "EAFTA_PERMISO_ESTADO"."ID_ESTADO_DESTINO")
[18-04-2020 21:43:23] | info | Executing (default): SELECT "Acta"."ACTA_ID" "id", "Acta"."FECHA_ACTA" "fechaActa", "Acta"."NUMERO_ACTA" "numeroActa", "Acta"."COMENTARIOS" "comentarios", "Acta"."ESTADO_INICIAL" "estadoInicialId", "Acta"."ESTADO_FINAL" "estadoFinalId", "Acta"."USUARIO_INGRESA" "usuarioIngresa", "Acta"."USUARIO_SUPERVISA" "usuarioSupervisa", "Acta"."USUARIO_APRUEBA" "usuarioAprueba", "Acta"."FECHA_INGRESA" "fechaIngresa", "Acta"."FECHA_APRUEBA" "fechaAprueba", "Acta"."ESTADO" "estado", "Acta"."NUMERO_ACTIVOS" "numeroActivos", "Acta"."TOTAL_VALOR" "totalValor", "EstadoInicial"."ID_ESTADO_SITUACION" "EstadoInicial.id", "EstadoInicial"."DESCRIPCION" "EstadoInicial.descripcion", "EstadoInicial"."GESTION" "EstadoInicial.gestion", "EstadoInicial"."ESTADO" "EstadoInicial.estado", "EstadoFinal"."ID_ESTADO_SITUACION" "EstadoFinal.id", "EstadoFinal"."DESCRIPCION" "EstadoFinal.descripcion", "EstadoFinal"."GESTION" "EstadoFinal.gestion", "EstadoFinal"."ESTADO" "EstadoFinal.estado" FROM "EAFTA_ACTA" "Acta" LEFT OUTER JOIN "EAFTA_ESTADO_SITUACION" "EstadoInicial" ON "Acta"."ESTADO_INICIAL" = "EstadoInicial"."ID_ESTADO_SITUACION" LEFT OUTER JOIN "EAFTA_ESTADO_SITUACION" "EstadoFinal" ON "Acta"."ESTADO_FINAL" = "EstadoFinal"."ID_ESTADO_SITUACION" WHERE "Acta"."ESTADO_INICIAL" IN (1, 2, 3, 4, 5, 13)
[18-04-2020 21:43:28] | info | Executing (default): SELECT "EAFTA_PERMISO_ESTADO"."ID_USUARIO" "usuario", "EAFTA_PERMISO_ESTADO"."ID_ESTADO_ORIGEN" "estadoOrigenId", "EAFTA_PERMISO_ESTADO"."ID_ESTADO_DESTINO" "estadoDestinoId", "EstadoOrigen"."ID_ESTADO_SITUACION" "EstadoOrigen.id", "EstadoOrigen"."DESCRIPCION" "EstadoOrigen.descripcion", "EstadoOrigen"."GESTION" "EstadoOrigen.gestion", "EstadoOrigen"."ESTADO" "EstadoOrigen.estado", "EstadoDestino"."ID_ESTADO_SITUACION" "EstadoDestino.id", "EstadoDestino"."DESCRIPCION" "EstadoDestino.descripcion", "EstadoDestino"."GESTION" "EstadoDestino.gestion", "EstadoDestino"."ESTADO" "EstadoDestino.estado" FROM "EAFTA_PERMISO_ESTADO" "EAFTA_PERMISO_ESTADO" LEFT OUTER JOIN "EAFTA_ESTADO_SITUACION" "EstadoOrigen" ON "EAFTA_PERMISO_ESTADO"."ID_ESTADO_ORIGEN" = "EstadoOrigen"."ID_ESTADO_SITUACION" LEFT OUTER JOIN "EAFTA_ESTADO_SITUACION" "EstadoDestino" ON "EAFTA_PERMISO_ESTADO"."ID_ESTADO_DESTINO" = "EstadoDestino"."ID_ESTADO_SITUACION" WHERE ("EAFTA_PERMISO_ESTADO"."ID_USUARIO" = 'ACARABAJO' AND "EAFTA_PERMISO_ESTADO"."ID_ESTADO_ORIGEN" = "EAFTA_PERMISO_ESTADO"."ID_ESTADO_DESTINO")
[18-04-2020 21:43:28] | info | Executing (default): SELECT "Acta"."ACTA_ID" "id", "Acta"."FECHA_ACTA" "fechaActa", "Acta"."NUMERO_ACTA" "numeroActa", "Acta"."COMENTARIOS" "comentarios", "Acta"."ESTADO_INICIAL" "estadoInicialId", "Acta"."ESTADO_FINAL" "estadoFinalId", "Acta"."USUARIO_INGRESA" "usuarioIngresa", "Acta"."USUARIO_SUPERVISA" "usuarioSupervisa", "Acta"."USUARIO_APRUEBA" "usuarioAprueba", "Acta"."FECHA_INGRESA" "fechaIngresa", "Acta"."FECHA_APRUEBA" "fechaAprueba", "Acta"."ESTADO" "estado", "Acta"."NUMERO_ACTIVOS" "numeroActivos", "Acta"."TOTAL_VALOR" "totalValor", "EstadoInicial"."ID_ESTADO_SITUACION" "EstadoInicial.id", "EstadoInicial"."DESCRIPCION" "EstadoInicial.descripcion", "EstadoFinal"."ID_ESTADO_SITUACION" "EstadoFinal.id", "EstadoFinal"."DESCRIPCION" "EstadoFinal.descripcion", "Detalle"."ACTADET_ID" "Detalle.id", "Detalle"."ACTA_ID" "Detalle.actaId", "Detalle"."ACTIVO_ID" "Detalle.activoId", "Detalle"."CODIGO" "Detalle.codigo", "Detalle"."CODIGO_CONCESIONARIA" "Detalle.codigoConcesionaria", "Detalle"."USUARIO_INGRESA" "Detalle.usuarioIngresa", "Detalle"."FECHA_INGRESO" "Detalle.fechaIngreso", "Detalle"."ESTADO" "Detalle.estado", "Detalle"."FECHA_ULT_CAMBIO" "Detalle.fechaUltCambio", "Detalle"."VALOR_COMPRA_IVA" "Detalle.valorCompraIva", "Detalle.Activo"."ID_ACTIVO" "Detalle.Activo.id", "Detalle.Activo"."DESCRIPCION" "Detalle.Activo.descripcion", "Detalle.Activo"."CODIGO_ECAPAG" "Detalle.Activo.codEcapag", "Detalle.Activo"."CODIGO_CONCESIONARIA" "Detalle.Activo.codConces", "Detalle.Activo"."CODIGO_ACTIVO_CONTROL" "Detalle.Activo.codActControl", "Detalle.Activo"."TIPO_ACTIVO" "Detalle.Activo.tipoActivo", "Detalle.Activo"."CLASE_ACTIVO" "Detalle.Activo.claseActivo" FROM "EAFTA_ACTA" "Acta" LEFT OUTER JOIN "EAFTA_ESTADO_SITUACION" "EstadoInicial" ON "Acta"."ESTADO_INICIAL" = "EstadoInicial"."ID_ESTADO_SITUACION" LEFT OUTER JOIN "EAFTA_ESTADO_SITUACION" "EstadoFinal" ON "Acta"."ESTADO_FINAL" = "EstadoFinal"."ID_ESTADO_SITUACION" LEFT OUTER JOIN "EAFTA_ACTA_DETALLE" "Detalle" ON "Acta"."ACTA_ID" = "Detalle"."ACTA_ID" LEFT OUTER JOIN "VW_ACTIVO_GENERAL" "Detalle.Activo" ON "Detalle"."ACTIVO_ID" = "Detalle.Activo"."ID_ACTIVO" WHERE "Acta"."ACTA_ID" = '99'
[18-04-2020 21:44:20] | info | Executing (c502699c-50cc-47e5-a8b0-194f3cf5b040): START TRANSACTION;
[18-04-2020 21:44:20] | info | Executing (c502699c-50cc-47e5-a8b0-194f3cf5b040): SET SESSION TRANSACTION ISOLATION LEVEL REPEATABLE READ;
[18-04-2020 21:44:20] | info | Executing (c502699c-50cc-47e5-a8b0-194f3cf5b040): SET autocommit = 1;
[18-04-2020 21:44:20] | info | Executing (c502699c-50cc-47e5-a8b0-194f3cf5b040): UPDATE "EAFTA_ACTA" SET "FECHA_ACTA"=TO_TIMESTAMP_TZ('2019-04-15 21:00:00.000 +00:00','YYYY-MM-DD HH24:MI:SS.FF3 TZH:TZM'),"NUMERO_ACTA"='ACTA-2-2020',"COMENTARIOS"='ACTA 2 NG',"ESTADO_INICIAL"='4',"ESTADO_FINAL"='2',"USUARIO_APRUEBA"=NULL,"FECHA_APRUEBA"=NULL,"NUMERO_ACTIVOS"=0,"TOTAL_VALOR"=0,"ESTADO"='I' WHERE "ACTA_ID" = 99
[18-04-2020 21:44:20] | info | Executing (c502699c-50cc-47e5-a8b0-194f3cf5b040): COMMIT;
